ticket_id,created_at,category,channel,priority
621,2024-01-05 15:00:00,general,phone,medium
622,2024-01-05 01:00:00,account,email,high
623,2024-01-05 08:00:00,technical,chat,medium
624,2024-01-05 14:00:00,billing,phone,medium
625,2024-01-05 19:00:00,account,email,medium
626,2024-01-05 12:00:00,general,chat,high
627,2024-01-05 12:00:00,general,chat,medium
628,2024-01-06 11:00:00,technical,chat,high
629,2024-01-06 12:00:00,general,chat,high
630,2024-01-06 08:00:00,account,email,high
631,2024-01-06 08:00:00,general,email,medium
632,2024-01-06 10:00:00,technical,phone,medium
633,2024-01-06 00:00:00,account,email,low
634,2024-01-06 09:00:00,account,phone,medium
635,2024-01-06 08:00:00,account,chat,high
636,2024-01-06 09:00:00,general,email,high
637,2024-01-06 04:00:00,general,chat,medium
638,2024-01-06 19:00:00,billing,phone,medium
639,2024-01-06 13:00:00,general,chat,high
640,2024-01-06 14:00:00,billing,email,high
641,2024-01-06 15:00:00,general,chat,high
642,2024-01-06 11:00:00,technical,email,low
643,2024-01-06 03:00:00,general,email,low
644,2024-01-06 12:00:00,billing,email,high
645,2024-01-06 13:00:00,account,chat,medium
646,2024-01-06 15:00:00,billing,phone,low
647,2024-01-06 11:00:00,general,chat,medium
648,2024-01-06 05:00:00,general,email,high
649,2024-01-06 09:00:00,technical,phone,medium
650,2024-01-06 10:00:00,general,chat,high
651,2024-01-06 13:00:00,account,email,low
652,2024-01-06 12:00:00,billing,phone,low
653,2024-01-06 10:00:00,general,phone,medium
654,2024-01-06 23:00:00,billing,chat,medium
655,2024-01-06 13:00:00,general,email,high
656,2024-01-06 08:00:00,account,phone,medium
657,2024-01-06 04:00:00,technical,email,low
658,2024-01-06 06:00:00,billing,chat,low
659,2024-01-06 08:00:00,general,email,high
660,2024-01-06 06:00:00,account,phone,medium
661,2024-01-06 07:00:00,billing,phone,high
662,2024-01-06 09:00:00,account,chat,low
663,2024-01-06 06:00:00,technical,chat,high
664,2024-01-06 19:00:00,technical,email,low
665,2024-01-06 03:00:00,technical,email,medium
666,2024-01-06 12:00:00,billing,chat,high
667,2024-01-06 10:00:00,account,chat,high
668,2024-01-06 23:00:00,technical,phone,low
669,2024-01-06 04:00:00,billing,chat,medium
670,2024-01-06 10:00:00,general,phone,medium
671,2024-01-06 22:00:00,general,phone,low
672,2024-01-06 18:00:00,technical,chat,high
673,2024-01-06 16:00:00,billing,chat,medium
674,2024-01-06 08:00:00,account,email,high
675,2024-01-06 06:00:00,technical,email,medium
676,2024-01-06 14:00:00,billing,email,high
677,2024-01-06 21:00:00,technical,chat,low
678,2024-01-06 12:00:00,technical,chat,high
679,2024-01-06 12:00:00,technical,chat,high
680,2024-01-06 09:00:00,account,email,medium
681,2024-01-06 15:00:00,technical,phone,high
682,2024-01-06 07:00:00,account,email,high
683,2024-01-06 09:00:00,account,phone,high
684,2024-01-06 11:00:00,billing,phone,high
685,2024-01-06 12:00:00,technical,phone,high
686,2024-01-06 08:00:00,technical,email,high
687,2024-01-06 04:00:00,account,phone,low
688,2024-01-06 13:00:00,billing,email,low
689,2024-01-06 09:00:00,account,phone,low
690,2024-01-06 13:00:00,general,phone,high
691,2024-01-06 06:00:00,billing,chat,high
692,2024-01-06 11:00:00,account,phone,medium
693,2024-01-06 12:00:00,general,email,high
694,2024-01-06 02:00:00,general,chat,medium
695,2024-01-06 09:00:00,billing,phone,low
696,2024-01-06 05:00:00,technical,chat,medium
697,2024-01-06 02:00:00,general,chat,low
698,2024-01-06 23:00:00,account,phone,low
699,2024-01-06 09:00:00,account,phone,medium
700,2024-01-06 16:00:00,account,chat,low
701,2024-01-06 08:00:00,account,phone,high
702,2024-01-06 14:00:00,billing,chat,low
703,2024-01-06 15:00:00,general,email,medium
704,2024-01-06 13:00:00,general,email,low
705,2024-01-06 11:00:00,billing,email,medium
706,2024-01-06 10:00:00,general,phone,medium
707,2024-01-06 09:00:00,technical,email,medium
708,2024-01-06 21:00:00,account,email,low
709,2024-01-06 17:00:00,general,phone,medium
710,2024-01-06 22:00:00,general,chat,medium
711,2024-01-06 04:00:00,billing,email,medium
712,2024-01-06 15:00:00,general,email,low
713,2024-01-06 21:00:00,account,email,low
714,2024-01-06 07:00:00,account,chat,high
715,2024-01-06 02:00:00,general,chat,high
716,2024-01-06 15:00:00,billing,email,medium
717,2024-01-06 12:00:00,technical,chat,high
718,2024-01-06 17:00:00,account,chat,medium
719,2024-01-06 05:00:00,billing,chat,low
720,2024-01-06 15:00:00,technical,chat,high
721,2024-01-06 08:00:00,account,email,medium
722,2024-01-06 06:00:00,general,phone,medium
723,2024-01-06 06:00:00,billing,email,low
724,2024-01-06 16:00:00,general,chat,medium
725,2024-01-06 14:00:00,account,email,low
726,2024-01-06 12:00:00,general,phone,low
727,2024-01-06 10:00:00,billing,email,low
728,2024-01-06 19:00:00,account,chat,high
729,2024-01-06 10:00:00,general,email,high
730,2024-01-06 16:00:00,technical,chat,high
731,2024-01-06 11:00:00,account,email,medium
732,2024-01-06 10:00:00,account,phone,medium
733,2024-01-06 11:00:00,general,phone,high
734,2024-01-06 09:00:00,account,chat,low
735,2024-01-06 15:00:00,account,chat,high
736,2024-01-06 12:00:00,billing,chat,high
737,2024-01-06 08:00:00,account,phone,high
738,2024-01-06 19:00:00,billing,phone,medium
739,2024-01-06 10:00:00,account,phone,high
740,2024-01-06 12:00:00,technical,phone,low
741,2024-01-06 20:00:00,general,email,high
742,2024-01-06 13:00:00,general,email,high
743,2024-01-06 04:00:00,technical,email,high
744,2024-01-06 21:00:00,billing,email,low
745,2024-01-07 15:00:00,general,chat,medium
746,2024-01-07 14:00:00,technical,chat,high
747,2024-01-07 06:00:00,technical,chat,high
748,2024-01-07 19:00:00,general,phone,high
749,2024-01-07 11:00:00,billing,phone,low
750,2024-01-07 15:00:00,technical,phone,medium
751,2024-01-07 12:00:00,general,phone,medium
752,2024-01-07 23:00:00,account,email,medium
753,2024-01-07 15:00:00,account,phone,medium
754,2024-01-07 14:00:00,account,phone,medium
755,2024-01-07 15:00:00,technical,email,medium
756,2024-01-07 05:00:00,account,email,medium
757,2024-01-07 08:00:00,account,phone,low
758,2024-01-07 14:00:00,general,chat,medium
759,2024-01-07 11:00:00,account,phone,high
760,2024-01-07 15:00:00,account,chat,low
761,2024-01-07 04:00:00,general,chat,medium
762,2024-01-07 12:00:00,technical,chat,low
763,2024-01-07 10:00:00,account,phone,low
764,2024-01-07 11:00:00,account,chat,high
765,2024-01-07 13:00:00,account,phone,medium
766,2024-01-07 12:00:00,technical,email,high
767,2024-01-07 12:00:00,account,phone,high
768,2024-01-07 11:00:00,account,email,low
769,2024-01-07 10:00:00,technical,email,low
770,2024-01-07 15:00:00,technical,phone,low
771,2024-01-07 00:00:00,billing,email,medium
772,2024-01-07 13:00:00,account,phone,medium
773,2024-01-07 12:00:00,billing,phone,low
774,2024-01-07 14:00:00,billing,phone,low
775,2024-01-07 13:00:00,general,phone,medium
776,2024-01-07 17:00:00,general,phone,low
777,2024-01-07 22:00:00,account,chat,medium
778,2024-01-07 09:00:00,billing,email,high
779,2024-01-07 08:00:00,technical,phone,high
780,2024-01-07 10:00:00,billing,email,medium
781,2024-01-07 09:00:00,technical,email,medium
782,2024-01-07 13:00:00,general,email,high
783,2024-01-07 20:00:00,account,email,low
784,2024-01-07 05:00:00,account,phone,high
785,2024-01-07 04:00:00,billing,chat,medium
786,2024-01-07 08:00:00,general,phone,high
787,2024-01-07 15:00:00,general,email,high
788,2024-01-07 13:00:00,general,chat,low
789,2024-01-07 04:00:00,billing,chat,low
790,2024-01-07 20:00:00,general,phone,medium
791,2024-01-07 15:00:00,technical,email,high
792,2024-01-07 00:00:00,account,chat,high
793,2024-01-07 14:00:00,technical,email,high
794,2024-01-07 15:00:00,general,chat,high
795,2024-01-07 10:00:00,account,email,medium
796,2024-01-07 02:00:00,billing,email,low
797,2024-01-07 03:00:00,general,chat,low
798,2024-01-07 04:00:00,billing,chat,medium
799,2024-01-07 17:00:00,technical,chat,medium
800,2024-01-07 20:00:00,account,chat,high
801,2024-01-07 04:00:00,billing,chat,high
802,2024-01-07 08:00:00,account,phone,low
803,2024-01-07 06:00:00,billing,phone,low
804,2024-01-07 07:00:00,general,chat,low
805,2024-01-07 17:00:00,general,phone,high
806,2024-01-07 09:00:00,account,phone,low
807,2024-01-07 09:00:00,account,chat,high
808,2024-01-07 08:00:00,technical,email,low
809,2024-01-07 13:00:00,general,email,medium
810,2024-01-07 10:00:00,account,chat,high
811,2024-01-07 15:00:00,general,phone,high
812,2024-01-07 08:00:00,technical,email,high
813,2024-01-07 15:00:00,billing,phone,medium
814,2024-01-07 13:00:00,account,email,high
815,2024-01-07 04:00:00,billing,email,high
816,2024-01-07 10:00:00,technical,phone,high
817,2024-01-07 18:00:00,technical,email,medium
818,2024-01-07 20:00:00,general,email,high
819,2024-01-07 11:00:00,technical,phone,high
820,2024-01-07 11:00:00,general,email,high
821,2024-01-07 20:00:00,general,email,medium
822,2024-01-07 13:00:00,technical,phone,medium
823,2024-01-07 01:00:00,general,phone,low
824,2024-01-07 20:00:00,general,phone,medium
825,2024-01-07 08:00:00,billing,chat,medium
826,2024-01-07 13:00:00,billing,phone,low
827,2024-01-07 06:00:00,billing,email,medium
828,2024-01-07 01:00:00,account,phone,low
829,2024-01-07 09:00:00,billing,email,medium
830,2024-01-07 15:00:00,billing,chat,medium
831,2024-01-07 09:00:00,technical,email,high
832,2024-01-07 08:00:00,general,chat,medium
833,2024-01-07 08:00:00,general,chat,medium
834,2024-01-07 12:00:00,billing,phone,high
835,2024-01-07 23:00:00,technical,phone,medium
836,2024-01-07 11:00:00,billing,email,high
837,2024-01-07 12:00:00,general,phone,low
838,2024-01-07 18:00:00,technical,email,low
839,2024-01-07 12:00:00,account,chat,high
840,2024-01-07 07:00:00,general,phone,medium
841,2024-01-07 09:00:00,technical,email,medium
842,2024-01-07 09:00:00,account,email,medium
843,2024-01-07 10:00:00,technical,phone,low
844,2024-01-07 11:00:00,billing,phone,medium
845,2024-01-07 15:00:00,billing,email,low
846,2024-01-07 09:00:00,billing,email,high
847,2024-01-07 11:00:00,billing,chat,high
848,2024-01-07 13:00:00,billing,email,high
849,2024-01-07 10:00:00,billing,chat,medium
850,2024-01-07 17:00:00,technical,phone,low
851,2024-01-08 02:00:00,billing,email,high
852,2024-01-08 15:00:00,account,email,high
853,2024-01-08 11:00:00,account,phone,high
854,2024-01-08 12:00:00,account,email,medium
855,2024-01-08 11:00:00,technical,phone,high
856,2024-01-08 10:00:00,technical,chat,medium
857,2024-01-08 12:00:00,account,email,high
858,2024-01-08 06:00:00,technical,phone,high
859,2024-01-08 07:00:00,general,phone,medium
860,2024-01-08 18:00:00,billing,chat,high
861,2024-01-08 21:00:00,general,phone,medium
862,2024-01-08 10:00:00,general,chat,low
863,2024-01-08 08:00:00,account,chat,low
864,2024-01-08 13:00:00,general,email,low
865,2024-01-08 10:00:00,account,phone,low
866,2024-01-08 01:00:00,general,email,high
867,2024-01-08 06:00:00,general,chat,high
868,2024-01-08 14:00:00,technical,chat,low
869,2024-01-08 14:00:00,account,email,medium
870,2024-01-08 01:00:00,billing,chat,medium
871,2024-01-08 08:00:00,billing,phone,high
872,2024-01-08 08:00:00,technical,email,medium
873,2024-01-08 14:00:00,general,phone,high
874,2024-01-08 00:00:00,billing,email,low
875,2024-01-08 04:00:00,technical,chat,low
876,2024-01-08 15:00:00,account,chat,low
877,2024-01-08 07:00:00,technical,email,high
878,2024-01-08 14:00:00,billing,phone,medium
879,2024-01-08 08:00:00,technical,phone,high
880,2024-01-08 03:00:00,technical,chat,low
881,2024-01-08 08:00:00,account,chat,medium
882,2024-01-08 14:00:00,general,phone,high
883,2024-01-08 18:00:00,account,chat,medium
884,2024-01-08 17:00:00,account,phone,medium
885,2024-01-08 10:00:00,general,email,high
886,2024-01-08 14:00:00,general,chat,low
887,2024-01-08 08:00:00,account,chat,medium
888,2024-01-08 09:00:00,billing,phone,low
889,2024-01-08 19:00:00,technical,email,medium
890,2024-01-08 00:00:00,general,chat,low
891,2024-01-08 03:00:00,technical,chat,low
892,2024-01-08 08:00:00,general,phone,low
893,2024-01-08 01:00:00,general,phone,high
894,2024-01-08 07:00:00,account,chat,medium
895,2024-01-08 13:00:00,general,chat,low
896,2024-01-08 10:00:00,account,email,low
897,2024-01-08 19:00:00,general,email,high
898,2024-01-08 16:00:00,billing,phone,low
899,2024-01-08 09:00:00,billing,phone,low
900,2024-01-08 08:00:00,billing,chat,low
901,2024-01-08 10:00:00,technical,email,high
902,2024-01-08 13:00:00,technical,email,low
903,2024-01-08 08:00:00,general,chat,low
904,2024-01-08 13:00:00,general,phone,medium
905,2024-01-08 10:00:00,billing,email,high
906,2024-01-08 12:00:00,general,email,low
907,2024-01-08 11:00:00,account,phone,medium
908,2024-01-08 09:00:00,billing,phone,high
909,2024-01-08 21:00:00,general,email,low
910,2024-01-08 15:00:00,billing,phone,low
911,2024-01-08 05:00:00,technical,email,high
912,2024-01-08 18:00:00,account,chat,medium
913,2024-01-08 11:00:00,general,email,medium
914,2024-01-08 19:00:00,general,chat,high
915,2024-01-08 15:00:00,technical,phone,low
916,2024-01-08 11:00:00,account,phone,low
917,2024-01-08 00:00:00,billing,email,medium
918,2024-01-08 08:00:00,general,chat,high
919,2024-01-08 12:00:00,general,email,high
920,2024-01-08 13:00:00,billing,phone,low
921,2024-01-08 08:00:00,billing,chat,medium
922,2024-01-08 05:00:00,account,phone,low
923,2024-01-08 17:00:00,billing,email,low
924,2024-01-08 23:00:00,general,chat,low
925,2024-01-08 12:00:00,billing,phone,medium
926,2024-01-08 06:00:00,billing,email,medium
927,2024-01-08 08:00:00,billing,email,high
928,2024-01-08 00:00:00,technical,phone,medium
929,2024-01-08 20:00:00,billing,chat,low
930,2024-01-08 04:00:00,technical,phone,medium
931,2024-01-08 13:00:00,account,chat,high
932,2024-01-08 08:00:00,technical,phone,high
933,2024-01-08 12:00:00,billing,phone,high
934,2024-01-08 14:00:00,account,email,low
935,2024-01-08 17:00:00,general,email,low
936,2024-01-08 08:00:00,account,phone,high
937,2024-01-08 00:00:00,general,chat,low
938,2024-01-08 05:00:00,account,chat,medium
939,2024-01-08 20:00:00,technical,chat,high
940,2024-01-08 18:00:00,general,chat,low
941,2024-01-08 13:00:00,general,email,high
942,2024-01-08 13:00:00,account,email,high
943,2024-01-08 14:00:00,billing,email,medium
944,2024-01-08 07:00:00,technical,chat,high
945,2024-01-08 20:00:00,technical,phone,medium
946,2024-01-08 10:00:00,account,chat,low
947,2024-01-08 10:00:00,billing,email,medium
948,2024-01-08 12:00:00,general,chat,medium
949,2024-01-08 01:00:00,billing,email,low
950,2024-01-08 06:00:00,technical,chat,medium
951,2024-01-08 15:00:00,general,email,low
952,2024-01-08 03:00:00,billing,chat,high
953,2024-01-08 13:00:00,billing,phone,high
954,2024-01-08 08:00:00,account,chat,low
955,2024-01-08 10:00:00,account,chat,medium
956,2024-01-08 09:00:00,billing,phone,high
957,2024-01-08 10:00:00,technical,phone,high
958,2024-01-08 14:00:00,technical,phone,medium
959,2024-01-08 09:00:00,technical,email,medium
960,2024-01-08 12:00:00,account,chat,medium
961,2024-01-08 11:00:00,technical,email,low
962,2024-01-08 14:00:00,general,chat,medium
963,2024-01-08 21:00:00,account,chat,low
964,2024-01-08 15:00:00,account,chat,low
965,2024-01-08 08:00:00,general,phone,high
966,2024-01-08 01:00:00,technical,chat,low
967,2024-01-08 08:00:00,technical,chat,low
968,2024-01-08 13:00:00,general,chat,high
969,2024-01-09 11:00:00,general,chat,medium
970,2024-01-09 13:00:00,account,chat,high
971,2024-01-09 09:00:00,technical,chat,medium
972,2024-01-09 15:00:00,technical,chat,medium
973,2024-01-09 04:00:00,technical,chat,medium
974,2024-01-09 03:00:00,account,phone,high
975,2024-01-09 15:00:00,general,phone,low
976,2024-01-09 11:00:00,account,chat,medium
977,2024-01-09 14:00:00,general,chat,low
978,2024-01-09 11:00:00,technical,phone,high
979,2024-01-09 08:00:00,technical,phone,high
980,2024-01-09 16:00:00,billing,phone,medium
981,2024-01-09 15:00:00,technical,chat,medium
982,2024-01-09 14:00:00,billing,chat,high
983,2024-01-09 08:00:00,general,email,high
984,2024-01-09 13:00:00,account,email,medium
985,2024-01-09 10:00:00,technical,phone,medium
986,2024-01-09 03:00:00,general,email,medium
987,2024-01-09 20:00:00,general,phone,medium
988,2024-01-09 05:00:00,general,phone,low
989,2024-01-09 22:00:00,account,phone,high
990,2024-01-09 11:00:00,billing,email,low
991,2024-01-09 07:00:00,account,email,high
992,2024-01-09 12:00:00,billing,phone,high
993,2024-01-09 18:00:00,general,chat,medium
994,2024-01-09 15:00:00,billing,email,low
995,2024-01-09 16:00:00,account,email,high
996,2024-01-09 14:00:00,technical,chat,medium
997,2024-01-09 14:00:00,general,chat,high
998,2024-01-09 17:00:00,technical,chat,low
999,2024-01-09 08:00:00,general,email,medium
1000,2024-01-09 11:00:00,general,email,low
1001,2024-01-09 08:00:00,technical,chat,medium
1002,2024-01-09 23:00:00,account,chat,low
1003,2024-01-09 21:00:00,general,chat,medium
1004,2024-01-09 01:00:00,billing,chat,high
1005,2024-01-09 14:00:00,general,chat,low
1006,2024-01-09 21:00:00,account,email,high
1007,2024-01-09 07:00:00,billing,email,medium
1008,2024-01-09 12:00:00,billing,phone,low
1009,2024-01-09 20:00:00,technical,phone,low
1010,2024-01-09 01:00:00,technical,chat,high
1011,2024-01-09 14:00:00,general,chat,low
1012,2024-01-09 09:00:00,general,phone,low
1013,2024-01-09 20:00:00,technical,phone,high
1014,2024-01-09 22:00:00,general,chat,low
1015,2024-01-09 21:00:00,technical,chat,high
1016,2024-01-09 11:00:00,general,chat,low
1017,2024-01-09 18:00:00,technical,email,medium
1018,2024-01-09 17:00:00,billing,phone,low
1019,2024-01-09 09:00:00,technical,chat,medium
1020,2024-01-09 17:00:00,technical,chat,low
1021,2024-01-09 01:00:00,account,phone,medium
1022,2024-01-09 13:00:00,account,phone,medium
1023,2024-01-09 08:00:00,general,phone,low
1024,2024-01-09 04:00:00,account,chat,medium
1025,2024-01-09 03:00:00,technical,phone,high
1026,2024-01-09 14:00:00,account,phone,high
1027,2024-01-09 09:00:00,billing,phone,low
1028,2024-01-09 14:00:00,account,email,low
1029,2024-01-09 02:00:00,account,email,low
1030,2024-01-09 09:00:00,account,phone,low
1031,2024-01-09 12:00:00,general,chat,high
1032,2024-01-09 15:00:00,technical,phone,medium
1033,2024-01-09 09:00:00,general,email,medium
1034,2024-01-09 13:00:00,technical,phone,low
1035,2024-01-09 19:00:00,general,chat,low
